,lon,lat,poi_score,demo_score,metro_score,price_score,final_score
1460,-3.6225000000000036,40.42750000000006,0.0,0.35227420790456365,0.9574229762354225,0.5687500000000001,0.4109168576184536
1125,-3.6625000000000028,40.39250000000004,0.012765957446808512,0.34040198005541494,0.9546971030338387,0.5687500000000001,0.41063980185743476
1500,-3.6175000000000037,40.422500000000056,0.00425531914893617,0.3664363811952076,0.9265287441734458,0.5687500000000001,0.4102632589379323
292,-3.7625000000000006,40.32750000000001,0.04680851063829787,0.4445609369069569,0.9582818627798044,0.3544291038703511,0.4099530275936076
334,-3.7575000000000007,40.33250000000001,0.00425531914893617,0.507172381378484,0.9280096623184857,0.3544291038703511,0.40991606339599346
341,-3.7575000000000007,40.36750000000003,0.00851063829787234,0.26181362023818183,0.9563774763503154,0.6805555555555556,0.4084838839419905
224,-3.7725000000000004,40.39750000000004,0.06808510638297872,0.3253144631226959,0.974333564344736,0.4772727272727273,0.40834112917519505
1450,-3.6225000000000036,40.37750000000003,0.00851063829787234,0.2516604733764933,0.9696217726574865,0.6805555555555556,0.40808679914491813
265,-3.7675000000000005,40.39750000000004,0.09787234042553192,0.30095447293772365,0.9644123996243046,0.4772727272727273,0.4079850693883831
596,-3.7275000000000014,40.41250000000005,0.055319148936170216,0.41858900474238614,0.9837976739725498,0.3419894366191695,0.40732986822191075
675,-3.7175000000000016,40.39750000000004,0.04680851063829787,0.33358627904138505,0.9820139890267914,0.4772727272727273,0.40597578016380864
305,-3.7625000000000006,40.39250000000004,0.00851063829787234,0.25395525310790135,0.9547910006840308,0.6805555555555556,0.4058090786696494
1297,-3.642500000000003,40.43250000000006,0.012765957446808512,0.42648980411350057,0.9652438617599746,0.40104166666666663,0.405033834153421
633,-3.7225000000000015,40.39250000000004,0.00425531914893617,0.36959109368824034,0.9840244195521368,0.4799632352927685,0.40495145482013406
1660,-3.597500000000004,40.402500000000046,0.0,0.2441318028658694,0.976517577413464,0.6805555555555556,0.40465416745356475
632,-3.7225000000000015,40.38750000000004,0.00851063829787234,0.3576690663655843,0.9916443055007171,0.4799632352927685,0.4041754195577342
1288,-3.642500000000003,40.38750000000004,0.00851063829787234,0.24396226386466963,0.9612416387365581,0.6805555555555556,0.4041013095071853
250,-3.7675000000000005,40.322500000000005,0.025531914893617023,0.42284667142682114,0.991581241048074,0.3544291038703511,0.4037156448798165
1215,-3.652500000000003,40.43250000000006,0.029787234042553193,0.4265323633684398,0.9309594221637951,0.40104166666666663,0.4032960969893903
550,-3.7325000000000013,40.38750000000004,0.012765957446808512,0.29738748381183455,0.9823897967644957,0.5687500000000001,0.40327399173049205
852,-3.697500000000002,40.46250000000008,0.14893617021276595,0.3557535755464857,0.9741640241156055,0.2837030716713703,0.40298034288517065
513,-3.737500000000001,40.40750000000005,0.00425531914893617,0.46759938355060626,0.9638108768102267,0.3419894366191695,0.40271647349574197
1577,-3.607500000000004,40.39750000000004,0.00425531914893617,0.2798750733674355,0.9064144100853042,0.6805555555555556,0.40263311088308346
768,-3.707500000000002,40.45250000000007,0.02127659574468085,0.47100387997001714,0.9367609404119079,0.33653846153846156,0.40234402310448336
682,-3.7175000000000016,40.43250000000006,0.17446808510638298,0.392379586966467,0.9698799316443552,0.19140625,0.402311537950726
1289,-3.642500000000003,40.39250000000004,0.00425531914893617,0.24968112288379435,0.94891840149233,0.6805555555555556,0.4020757240193963
1340,-3.6375000000000033,40.44250000000007,0.02127659574468085,0.3036776805562155,0.9396641547087796,0.5814873417721518,0.40171658218645523
1210,-3.652500000000003,40.40750000000005,0.2127659574468085,0.2584641532713384,0.9647330593999577,0.33653846153846156,0.40162333740312794
798,-3.702500000000002,40.39750000000004,0.03829787234042553,0.5155188595469808,0.8957000215562267,0.28125,0.4015350238774673
705,-3.7125000000000017,40.342500000000015,0.01702127659574468,0.28415748350078524,0.9844277187404185,0.5687500000000001,0.4009891717770427
1008,-3.6775000000000024,40.422500000000056,0.1021276595744681,0.505781596036296,0.969862958620876,0.12152777777777779,0.40065092396296004
264,-3.7675000000000005,40.39250000000004,0.05106382978723405,0.1834637272165132,0.9699272668958816,0.6805555555555556,0.40045483159141165
1256,-3.647500000000003,40.43250000000006,0.0425531914893617,0.36460668125219026,0.9885756419092786,0.40104166666666663,0.4000714235376547
710,-3.7125000000000017,40.36750000000003,0.0,0.3795410011129368,0.7494184610539634,0.6805555555555556,0.3998571036557848
468,-3.742500000000001,40.38750000000004,0.055319148936170216,0.36120072348872684,0.9697004531148021,0.40104166666666663,0.3991043856837629
262,-3.7675000000000005,40.382500000000036,0.00425531914893617,0.27292637958956684,0.8988008173336404,0.6805555555555556,0.3990257841993901
1346,-3.6375000000000033,40.47250000000008,0.012765957446808512,0.35468887570064833,0.9631072813496591,0.4772727272727273,0.3983124516687143
431,-3.747500000000001,40.40750000000005,0.05106382978723405,0.18390717380832627,0.9578731452513161,0.6805555555555556,0.39817704124004244
912,-3.687500000000002,40.35250000000002,0.0,0.254867936049633,0.9270029074867523,0.6805555555555556,0.3979720734233515
1166,-3.657500000000003,40.39250000000004,0.01702127659574468,0.37893734586725686,0.9869991138807261,0.40104166666666663,0.39639574284837903
769,-3.707500000000002,40.457500000000074,0.08085106382978724,0.43040483239104305,0.9326693551360794,0.28125,0.39616063989346495
2198,-3.5325000000000055,40.42750000000006,0.14042553191489363,0.3146264081178638,0.9433385753849013,0.3544291038703511,0.39606911786087773
469,-3.742500000000001,40.39250000000004,0.029787234042553193,0.18074216771389934,0.9824434871995145,0.6805555555555556,0.3957586290779498
389,-3.752500000000001,40.402500000000046,0.059574468085106386,0.18764216737484463,0.9270927968375187,0.6805555555555556,0.3956946611166002
1174,-3.657500000000003,40.43250000000006,0.11063829787234043,0.2698714662756676,0.9953050142147699,0.4122222222192009,0.3956583765311966
1459,-3.6225000000000036,40.422500000000056,0.0,0.31120333976123193,0.9420998989079834,0.5687500000000001,0.39553098170996626
1454,-3.6225000000000036,40.39750000000004,0.06808510638297872,0.153050935419758,0.9653297627565394,0.6805555555555556,0.39551787620324
747,-3.707500000000002,40.34750000000002,0.012765957446808512,0.3303078787819495,0.8940677365633025,0.5687500000000001,0.3954856981812879
221,-3.7725000000000004,40.382500000000036,0.0,0.29533517967798417,0.8508915757181796,0.6805555555555556,0.3948899801581423
1084,-3.6675000000000026,40.39250000000004,0.00851063829787234,0.3623554975717068,0.9394139111492326,0.4772727272727273,0.3945971684452657
1619,-3.602500000000004,40.402500000000046,0.0,0.20321951852015632,0.9852906349978774,0.6805555555555556,0.3941350936667335
1081,-3.6675000000000026,40.37750000000003,0.0,0.32913301376350296,0.7564660283320652,0.719109195402299,0.39385494887592376
1544,-3.612500000000004,40.437500000000064,0.01702127659574468,0.3057491684746098,0.9119225715571204,0.5731441048035375,0.393844468793238
1492,-3.6175000000000037,40.382500000000036,0.0,0.019934173582104517,0.9356253151288119,1.0,0.3931053151003937
689,-3.7175000000000016,40.46750000000008,0.01702127659574468,0.38198863472229055,0.9651167676233605,0.40104166666666663,0.392934660253416
1455,-3.6225000000000036,40.402500000000046,0.03829787234042553,0.17298310638994382,0.9664817525476028,0.6805555555555556,0.3927917552397425
807,-3.702500000000002,40.44250000000007,0.07659574468085106,0.4711869892673985,0.9857714138707205,0.15441176470588236,0.3923714558997955
1206,-3.652500000000003,40.38750000000004,0.0,0.22191142271646389,0.9426546720464835,0.6805555555555556,0.391215472335347
2157,-3.5375000000000054,40.42750000000006,0.11914893617021277,0.3146264081178638,0.9508134858574699,0.3544291038703511,0.3911811212319872
466,-3.742500000000001,40.37750000000003,0.00425531914893617,0.2982077921713442,0.9301632223134799,0.5687500000000001,0.3905215778587801
179,-3.7775000000000003,40.37750000000003,0.0,0.26219874432686585,0.8776187294068425,0.6805555555555556,0.3902944802905394
1452,-3.6225000000000036,40.38750000000004,0.0,0.019934173582104517,0.9214839568028097,1.0,0.3902770434351933
342,-3.7575000000000007,40.37250000000003,0.00851063829787234,0.22188837149224006,0.9240205126255194,0.6805555555555556,0.39003491657324874
1332,-3.6375000000000033,40.402500000000046,0.025531914893617023,0.25353660143436557,0.9597286750629674,0.5687500000000001,0.38941628991098826
836,-3.697500000000002,40.382500000000036,0.0,0.1896652883137909,0.9806182580048155,0.6805555555555556,0.38913434920621154
714,-3.7125000000000017,40.38750000000004,0.012765957446808512,0.28900844830913586,0.9239174041752527,0.5687500000000001,0.3890658025618339
1164,-3.657500000000003,40.382500000000036,0.0,0.3382135554813078,0.8654774786971515,0.5687500000000001,0.3883095623838227
764,-3.707500000000002,40.43250000000006,0.12340425531914893,0.4478293557868529,0.9591345836678578,0.12152777777777779,0.38750255562092767
1132,-3.6625000000000028,40.42750000000006,0.03404255319148936,0.4659906605460748,0.9531951939808536,0.23333333333333328,0.38731566958410657
1205,-3.652500000000003,40.382500000000036,0.0,0.2548792354463902,0.8735788368116157,0.6805555555555556,0.38729064910735134
293,-3.7625000000000006,40.33250000000001,0.0425531914893617,0.4058459537966441,0.9091392996199126,0.3544291038703511,0.38723342428385454
2197,-3.5325000000000055,40.422500000000056,0.1021276595744681,0.3146264081178638,0.9541966828406387,0.3544291038703511,0.38675137764989753
1015,-3.6775000000000024,40.457500000000074,0.04680851063829787,0.46857039155402647,0.9962575943311851,0.1602372583489453,0.38591264119372337
809,-3.702500000000002,40.45250000000007,0.06382978723404255,0.44292313289104696,0.9775319250817152,0.19140625,0.3858135110538699
390,-3.752500000000001,40.40750000000005,0.04680851063829787,0.4204344919449486,0.993936091847532,0.23333333333333328,0.38562678581114695
993,-3.6775000000000024,40.34750000000002,0.0,0.38289803386386023,0.7844029497917937,0.5687500000000001,0.38550000011751684
1007,-3.6775000000000024,40.417500000000054,0.03404255319148936,0.46705724200598336,0.9840265143298144,0.19140625,0.3854164914252047
1585,-3.607500000000004,40.437500000000064,0.0,0.27550860467394783,0.9392459390921708,0.5731441048035375,0.385130590181326
756,-3.707500000000002,40.39250000000004,0.012765957446808512,0.3340806804680316,0.9263867782891566,0.4772727272727273,0.3847858924868288
1083,-3.6675000000000026,40.38750000000004,0.0,0.3742228309758208,0.880066884767837,0.4772727272727273,0.3837347717008591
899,-3.692500000000002,40.49250000000009,0.0,0.24739774722712962,0.9668770414076846,0.5789141414141414,0.38337756073250406
875,-3.692500000000002,40.37250000000003,0.0,0.25626450249522886,0.9608803548129625,0.5687500000000001,0.38280542171116116
1124,-3.6625000000000028,40.38750000000004,0.0,0.28777198431868156,0.9125413320949534,0.5687500000000001,0.3825898617145952
424,-3.747500000000001,40.37250000000003,0.00851063829787234,0.1855531380164882,0.9405579399452435,0.6805555555555556,0.382441831994468
591,-3.7275000000000014,40.38750000000004,0.00851063829787234,0.31221075776378376,0.9484569505926732,0.4799632352927685,0.3819004559955852
1005,-3.6775000000000024,40.40750000000005,0.0425531914893617,0.47514198972895894,0.9378056130311716,0.19511296660117872,0.38189227029196626
511,-3.737500000000001,40.39750000000004,0.00425531914893617,0.202077174856633,0.9192627055503166,0.6805555555555556,0.3818634004228452
1493,-3.6175000000000037,40.38750000000004,0.0,0.019934173582104517,0.8791069060208123,1.0,0.3818016332787938
1502,-3.6175000000000037,40.43250000000006,0.0,0.33031575071294605,0.9333534702559643,0.4772727272727273,0.3812199647196221
872,-3.692500000000002,40.35750000000002,0.00425531914893617,0.1655112472059752,0.9702064322004542,0.6805555555555556,0.38108236745767543
913,-3.687500000000002,40.35750000000002,0.01702127659574468,0.18982652649509832,0.9116525622125327,0.6805555555555556,0.38049596448087053
853,-3.697500000000002,40.46750000000008,0.059574468085106386,0.37154089119715256,0.9680778662759657,0.2837030716713703,0.3796907953741449
672,-3.7175000000000016,40.382500000000036,0.0,0.1637193422507449,0.9721633942901011,0.6805555555555556,0.37965959264435484
507,-3.737500000000001,40.37750000000003,0.00425531914893617,0.24806053071559162,0.9510273751318454,0.5687500000000001,0.37965022998572745
1207,-3.652500000000003,40.39250000000004,0.0,0.15846701122722037,0.9797798100010144,0.6805555555555556,0.37960717647948017
755,-3.707500000000002,40.38750000000004,0.00851063829787234,0.2148164945611733,0.9937588133229927,0.5687500000000001,0.37949990252231225
1143,-3.6625000000000028,40.48250000000009,0.025531914893617023,0.31997892888222246,0.9692989153913629,0.40104166666666663,0.37772136954435775
1614,-3.602500000000004,40.37750000000003,0.00425531914893617,0.039212983728598216,0.817087440744908,1.0,0.37645797901224193
869,-3.692500000000002,40.342500000000015,0.0,0.14240316099970224,0.9871321741156063,0.6805555555555556,0.37625849423414304
810,-3.702500000000002,40.457500000000074,0.13617021276595745,0.29176438197080434,0.9573937633717762,0.28125,0.3761091310953838
830,-3.697500000000002,40.35250000000002,0.06382978723404255,0.30120371682881125,0.9310917804999015,0.40104166666666663,0.37593674065216975
175,-3.7775000000000003,40.35750000000002,0.0,0.35198316561450316,0.9960869694389913,0.3544291038703511,0.37569816434621944
263,-3.7675000000000005,40.38750000000004,0.0425531914893617,0.12214110041092065,0.9505435863218512,0.6805555555555556,0.3756281159455661
304,-3.7625000000000006,40.38750000000004,0.029787234042553193,0.12285319046365639,0.9679683475723273,0.6805555555555556,0.37549690797743945
1490,-3.6175000000000037,40.37250000000003,0.025531914893617023,0.11405520987564689,0.9846925286007409,0.6805555555555556,0.37492575426203845
1249,-3.647500000000003,40.39750000000004,0.012765957446808512,0.18949907896872792,0.8892476914494445,0.6805555555555556,0.37464016032566094
711,-3.7125000000000017,40.37250000000003,0.0,0.25199805248529616,0.8141145827971386,0.6805555555555556,0.3745334434161277
1223,-3.652500000000003,40.47250000000008,0.012765957446808512,0.2739247347333227,0.9630517413918156,0.4772727272727273,0.3740721013869479
471,-3.742500000000001,40.402500000000046,0.02127659574468085,0.1376561170960669,0.9506808634533979,0.6805555555555556,0.37392709765401505
220,-3.7725000000000004,40.37750000000003,0.0,0.24550473873839548,0.8201614146645024,0.6805555555555556,0.3737948156655303
681,-3.7175000000000016,40.42750000000006,0.20851063829787234,0.33746276553250626,0.9555590290222593,0.09210526315789469,0.3733248795851444
1534,-3.612500000000004,40.38750000000004,0.0,0.019934173582104517,0.8360106401653997,1.0,0.3731823801077113
953,-3.6825000000000023,40.35250000000002,0.0,0.2913039384597491,0.8579265892138714,0.5687500000000001,0.3727264993806991
554,-3.7325000000000013,40.40750000000005,0.0,0.4099953643856716,0.9059726401636432,0.3419894366191695,0.372591024672264
1050,-3.6725000000000025,40.42750000000006,0.14042553191489363,0.38046755184662556,0.9574104551179001,0.12152777777777779,0.3720555717075914
1952,-3.562500000000005,40.42750000000006,0.055319148936170216,0.3146264081178638,0.9470335940244397,0.3544291038703511,0.37127620669516836
831,-3.697500000000002,40.35750000000002,0.01702127659574468,0.3255068883489918,0.941359262302818,0.40104166666666663,0.3712386352773179
534,-3.7325000000000013,40.3075,0.0425531914893617,0.3146264081178638,0.9630567347941614,0.3544291038703511,0.3706510476150702
416,-3.747500000000001,40.33250000000001,0.00425531914893617,0.37864332030135506,0.9236502533937507,0.3544291038703511,0.37048546328790777
1217,-3.652500000000003,40.44250000000007,0.05106382978723405,0.2787603991491125,0.954815101619424,0.40104166666666663,0.3701186223381221
900,-3.692500000000002,40.497500000000095,0.00851063829787234,0.19301213314395496,0.9691168470968545,0.5789141414141414,0.3700630291347474
2074,-3.547500000000005,40.422500000000056,0.03829787234042553,0.3146264081178638,0.9657424739106109,0.3544291038703511,0.3699115996936792
911,-3.687500000000002,40.34750000000002,0.0,0.1646104289656444,0.9160660635976914,0.6805555555555556,0.36870745252034276
833,-3.697500000000002,40.36750000000003,0.0,0.2191757901715436,0.9447399254548259,0.5687500000000001,0.3684507221424283
592,-3.7275000000000014,40.39250000000004,0.00851063829787234,0.2697067595223358,0.94723622708403,0.4772727272727273,0.3683670102174139
1345,-3.6375000000000033,40.46750000000008,0.02127659574468085,0.28091628459456985,0.974623261145668,0.41214817880808763,0.36801215209252636
1624,-3.602500000000004,40.42750000000006,0.0,0.21476748518956384,0.949118361608063,0.5687500000000001,0.36800391787848175
1381,-3.6325000000000034,40.44250000000007,0.03829787234042553,0.18693935108308232,0.9199801150596869,0.5814873417721518,0.3678646583934201
1216,-3.652500000000003,40.437500000000064,0.1446808510638298,0.153111667608692,0.98025001548781,0.4122222222192009,0.36783220314315873
1185,-3.657500000000003,40.48750000000009,0.00851063829787234,0.313845003885792,0.9541148536739747,0.40104166666666663,0.3677379967232276
1910,-3.567500000000005,40.422500000000056,0.02127659574468085,0.3146264081178638,0.9797802737403973,0.3544291038703511,0.3676127766809131
940,-3.687500000000002,40.49250000000009,0.012765957446808512,0.21317211403308184,0.9194983049365053,0.5789141414141414,0.36746391071409645
139,-3.7825,40.382500000000036,0.00851063829787234,0.11020630281564063,0.9780486756194584,0.6805555555555556,0.3673359285690567
1095,-3.6675000000000026,40.44750000000007,0.05106382978723405,0.40876575885524347,0.9918976554196455,0.15441176470588236,0.36721076061784885
693,-3.7175000000000016,40.48750000000009,0.0,0.2720933447047756,0.9502217442691165,0.4772727272727273,0.36712689771980145
492,-3.737500000000001,40.302499999999995,0.02127659574468085,0.3146264081178638,0.9769302222174581,0.3544291038703511,0.36704276637632527
1578,-3.607500000000004,40.402500000000046,0.012765957446808512,0.10825869854655683,0.9727810021729173,0.6805555555555556,0.36697470834370416
1129,-3.6625000000000028,40.41250000000005,0.0,0.3411528738022262,0.9861938376903012,0.33653846153846156,0.3668923219864204
812,-3.702500000000002,40.46750000000008,0.029787234042553193,0.39888233272306645,0.9057884350330241,0.2837030716713703,0.3664991713705648
